period_days,duration_hrs,depth_ppm,radius_rearth,impact,teff,logg,st_rad,mission,label
14.3641542,2.629,89.2,0.98,0.2764,5925.0,4.364,1.033,KEPLER,FALSE POSITIVE
12.4276185,18.56,147.0,1.14,0.303,5869.0,4.513,0.942,KEPLER,FALSE POSITIVE
12.427076,17.447,47.5,0.82,0.026,5841.0,4.278,1.193,KEPLER,FALSE POSITIVE
22.4932751,3.172,152.0,6.04,0.1313,5186.0,3.273,4.98,KEPLER,CANDIDATE
315.502534,3.112,689.2,19.71,0.02,4970.0,2.989,7.752,KEPLER,FALSE POSITIVE
215.732414,1.915,208.2,1.26,0.4046,5790.0,4.479,0.856,KEPLER,CANDIDATE
276.54167976,7.76,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
4.13960513,3.31,106.7,1.24,0.344,6535.0,4.373,1.181,KEPLER,CONFIRMED
200.79976002,7.6419,92642.0,48.77,1.016,5896.0,4.518,0.916,KEPLER,FALSE POSITIVE
8.0906952,2.648,82.4,0.8,0.151,5374.0,4.495,0.902,KEPLER,CANDIDATE
1.195515364,6.08509,396400.0,156.91,0.475,6047.0,3.789,2.264,KEPLER,FALSE POSITIVE
210.971635,3.578,519.0,2.04,0.2091,5838.0,4.529,0.897,KEPLER,FALSE POSITIVE
188.954072,14.17,166.5,2.46,0.014,6392.0,3.967,1.899,KEPLER,CANDIDATE
42.02646,2.553,190.0,1.5,0.7156,6158.0,4.431,1.016,KEPLER,FALSE POSITIVE
372.04697,14.29,673.4,2.7,0.0457,6173.0,4.447,1.041,KEPLER,FALSE POSITIVE
438.81524,6.75,332.8,1.36,0.108,5324.0,4.551,0.755,KEPLER,FALSE POSITIVE
18.622214,4.42,5832.0,20.83,0.792,6235.0,3.801,2.471,KEPLER,FALSE POSITIVE
27.8923345,2.204,139.6,2.1,0.0465,5873.0,3.96,1.78,KEPLER,FALSE POSITIVE
579.81521,5.43,607.0,2.71,0.8425,5822.0,4.449,0.969,KEPLER,CANDIDATE
19.12788374,2.0,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,CANDIDATE
452.10093,12.69,464.0,2.08,0.1063,6276.0,4.456,0.956,KEPLER,FALSE POSITIVE
0.7906069,3.3996,689.2,17.97,1.198,4994.0,4.62,0.72,KEPLER,FALSE POSITIVE
24.5714867,29.96,506.4,3.04,0.978,5977.0,4.462,0.956,KEPLER,FALSE POSITIVE
0.681137796,2.7287,105190.0,45.75,0.968,5872.0,4.474,0.864,KEPLER,FALSE POSITIVE
3.722404453,2.5214,55368.0,144.2,2.375,5747.0,4.542,0.799,KEPLER,FALSE POSITIVE
230.385488,3.134,568.1,10.13,0.2423,5024.0,3.241,4.331,KEPLER,FALSE POSITIVE
222.84909312,2.43,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
493.74242,5.685,506.1,7.15,0.2377,5015.0,3.429,3.243,KEPLER,CANDIDATE
1.714414962,5.17207,110130.0,116.92,1.181,6351.0,4.126,1.613,KEPLER,FALSE POSITIVE
646.28789332,5.39144,58605.0,43.47,0.004,6582.0,4.069,1.777,KEPLER,FALSE POSITIVE
290.438547,12.85,212.9,1.11,0.0916,5392.0,4.557,0.775,KEPLER,FALSE POSITIVE
0.766298172,1.78462,19401.0,15.64,0.813,6267.0,4.431,0.996,KEPLER,FALSE POSITIVE
1.049468616,4.848,22.0,0.84,0.731,7479.0,4.162,1.667,KEPLER,FALSE POSITIVE
2.362348096,3.5979,724.7,89.55,1.219,5088.0,3.502,3.293,KEPLER,FALSE POSITIVE
136.830243,2.956,464.3,17.22,0.3813,5096.0,3.007,8.038,KEPLER,FALSE POSITIVE
103.284757,1.674,78.4,1.96,0.6314,6185.0,3.878,2.101,KEPLER,FALSE POSITIVE
36.1904638,1.919,263.3,1.69,0.2147,6210.0,4.45,1.033,KEPLER,FALSE POSITIVE
419.75224,4.154,754.0,2.82,0.3316,6137.0,4.457,1.016,KEPLER,FALSE POSITIVE
419.95929,13.86,196.2,1.53,0.4834,5953.0,4.314,1.068,KEPLER,FALSE POSITIVE
206.309658,1.498,277.1,2.36,0.8152,6028.0,4.241,1.267,KEPLER,FALSE POSITIVE
8.46184728,35.525,411.2,4.92,0.965,7663.0,4.087,1.913,KEPLER,FALSE POSITIVE
681.01756,8.74,133.9,1.69,0.362,6295.0,4.091,1.435,KEPLER,FALSE POSITIVE
2.19509634,1.796,227.7,1.32,0.173,5799.0,4.539,0.878,KEPLER,FALSE POSITIVE
9.942228056,2.45451,31068.0,22.15,0.93,5268.0,4.475,0.843,KEPLER,CANDIDATE
141.00582791,3.0,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
22.2903562,1.623,130.4,1.13,0.028,5597.0,4.418,1.0,KEPLER,CANDIDATE
73.9239955,1.699,634.0,1.64,0.2907,5040.0,4.652,0.658,KEPLER,FALSE POSITIVE
1.8437362,21.04,341.1,25.26,1.189,6032.0,4.358,1.114,KEPLER,FALSE POSITIVE
55.180772,9.791,474.6,2.37,0.306,6306.0,4.426,1.076,KEPLER,CANDIDATE
281.36926,66.892,12435.0,56.94,0.038,4818.0,3.125,5.303,KEPLER,FALSE POSITIVE
84.6405853,2.657,784.0,1.72,0.2541,4386.0,4.629,0.63,KEPLER,CANDIDATE
262.71162,7.72,1449.0,3.69,0.019,5398.0,4.375,0.99,KEPLER,FALSE POSITIVE
6.0353643,9.211,47.2,1.88,0.707,7377.0,3.876,2.552,KEPLER,FALSE POSITIVE
15.2024426,8.11,834.0,113.97,0.324,3984.0,1.461,41.367,KEPLER,CANDIDATE
1.52327807,3.813,924.2,22.88,0.026,4477.0,2.633,7.912,KEPLER,FALSE POSITIVE
260.31119904,3.23,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
574.37064,11.89,227.6,3.11,0.7455,6749.0,3.905,1.905,KEPLER,FALSE POSITIVE
253.87706,11.18,265.6,1.81,0.3892,6553.0,4.41,1.086,KEPLER,FALSE POSITIVE
523.36921,1.007,9918.0,17.45,1.0046,6397.0,4.508,0.913,KEPLER,FALSE POSITIVE
110.089267,1.575,1018.0,2.4,0.2852,5465.0,4.6,0.75,KEPLER,CANDIDATE
219.931324,4.818,641.0,2.3,0.307,5557.0,4.5,0.912,KEPLER,CANDIDATE
385.29212,19.417,218.5,1.57,0.0118,6440.0,4.355,1.053,KEPLER,CANDIDATE
80.292171,1.936,158.6,1.33,0.0606,6188.0,4.42,1.049,KEPLER,FALSE POSITIVE
1.049406508,3.0072,447.5,27.45,0.112,4745.0,2.425,13.417,KEPLER,FALSE POSITIVE
455.195496,3.565,293.6,2.09,0.054,6478.0,4.29,1.209,KEPLER,CANDIDATE
3.58957045,3.418,1221.2,2.49,0.002,4608.0,4.559,0.746,KEPLER,FALSE POSITIVE
2.40435325,6.825,349.6,24.16,1.202,5780.0,4.438,1.0,KEPLER,FALSE POSITIVE
37.078668,4.403,147.4,0.8,0.5101,5120.0,4.628,0.65,KEPLER,FALSE POSITIVE
50.55398,6.159,199.7,0.94,0.1379,4895.0,4.609,0.687,KEPLER,CANDIDATE
228.196872,3.525,145.3,1.42,0.5034,6425.0,4.331,1.138,KEPLER,FALSE POSITIVE
44.714450094,5.7615,90230.0,50.54,1.032,6185.0,4.49,0.941,KEPLER,FALSE POSITIVE
200.2350497,23.612,10812.0,10.99,0.674,6108.0,4.471,0.997,KEPLER,CANDIDATE
40.8801539,5.472,395.8,0.92,0.016,3746.0,4.775,0.469,KEPLER,FALSE POSITIVE
31.5034587,3.315,210.6,1.17,0.053,5269.0,4.567,0.823,KEPLER,CANDIDATE
22.2381062,2.68,104.2,1.09,0.288,6192.0,4.433,1.055,KEPLER,CANDIDATE
20.5477769,4.634,253.8,1.67,0.028,5922.0,4.429,1.057,KEPLER,CANDIDATE
25.166806,2.111,1350.0,2.72,0.65,5013.0,4.574,0.704,KEPLER,FALSE POSITIVE
323.972022,1.25,462.0,2.96,0.6528,6002.0,4.267,1.302,KEPLER,FALSE POSITIVE
1.752562808,6.1245,368000.0,124.23,0.545,5853.0,3.971,1.795,KEPLER,FALSE POSITIVE
45.5827119,3.193,76.5,2.42,0.253,7266.0,3.828,2.715,KEPLER,FALSE POSITIVE
1.89140138,9.52,557.6,25.67,1.222,5504.0,4.466,0.952,KEPLER,FALSE POSITIVE
6.70258007,4.632,859.0,403.01,1.237,4799.0,2.475,13.652,KEPLER,FALSE POSITIVE
6.2095391,2.752,47.9,30.47,0.308,3861.0,1.06,46.169,KEPLER,FALSE POSITIVE
363.17077,28.26,384.6,9.82,0.008,10134.0,3.579,4.842,KEPLER,FALSE POSITIVE
615.16033,3.958,267.1,4.48,0.1544,7937.0,3.882,2.711,KEPLER,FALSE POSITIVE
1.89124738,4.697,410.0,1.2,0.452,4615.0,4.66,0.589,KEPLER,FALSE POSITIVE
1.89125883,4.656,274.5,23.6,0.013,4449.0,2.031,14.894,KEPLER,FALSE POSITIVE
362.1273,6.719,1098.0,1.68,0.0924,3734.0,4.74,0.513,KEPLER,FALSE POSITIVE
353.36705,3.279,34.1,2.6,0.2481,8892.0,3.592,4.35,KEPLER,FALSE POSITIVE
180.4118581,3.29,4268.0,8.86,0.953,6032.0,4.485,0.973,KEPLER,CANDIDATE
4.750256809,1.9278,395.1,12.35,0.727,5161.0,3.192,5.753,KEPLER,FALSE POSITIVE
623.005238,23.5615,140330.0,66.64,0.895,5689.0,4.299,1.207,KEPLER,FALSE POSITIVE
45.41810604,5.3,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
1.878877205,5.8768,104030.0,109.55,1.005,7542.0,4.036,1.999,KEPLER,FALSE POSITIVE
0.938857507,3.98767,12960.0,1148.7,1.217,4217.0,1.656,27.676,KEPLER,FALSE POSITIVE
287.46579664,9.06,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
32.245486,13.86,93.6,1.18,0.2216,6197.0,4.242,1.208,KEPLER,FALSE POSITIVE
392.47291,7.867,345.6,5.46,0.761,6626.0,3.728,2.704,KEPLER,CANDIDATE
142.20400109,3.0,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
149.237142,2.503,772.0,2.22,0.0847,5492.0,4.576,0.812,KEPLER,FALSE POSITIVE
501.51698,3.809,487.0,1.99,0.0768,5796.0,4.466,0.906,KEPLER,FALSE POSITIVE
357.77096,12.999,216.3,1.42,0.1056,5523.0,4.395,0.981,KEPLER,FALSE POSITIVE
531.33282,3.702,669.0,2.67,0.3099,6163.0,4.457,1.022,KEPLER,FALSE POSITIVE
396.048721,16.376,931.8,13.52,0.978,5327.0,3.643,2.882,KEPLER,FALSE POSITIVE
326.370361,4.526,568.8,22.6,0.4924,5188.0,2.929,9.343,KEPLER,FALSE POSITIVE
148.666527,4.353,319.4,6.81,0.2782,5155.0,3.462,3.87,KEPLER,FALSE POSITIVE
163.104677,2.129,576.0,2.58,0.575,5766.0,4.418,1.04,KEPLER,FALSE POSITIVE
1.10656965,1.669,86.4,1.09,0.263,6237.0,4.387,1.165,KEPLER,FALSE POSITIVE
46.270524872,8.93033,66244.0,35.98,0.859,6357.0,4.405,1.072,KEPLER,FALSE POSITIVE
13.4256161,11.781,142.3,1.66,0.5971,6686.0,4.283,1.332,KEPLER,FALSE POSITIVE
590.44065,7.55,125.7,1.62,0.2858,6782.0,4.243,1.417,KEPLER,FALSE POSITIVE
28.88008607,1.35,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
2.858879267,2.3753,644.5,515.07,1.262,4893.0,2.501,16.274,KEPLER,FALSE POSITIVE
241.647602,1.742,361.7,1.88,0.0404,5962.0,4.445,0.989,KEPLER,FALSE POSITIVE
528.07962334,3.49,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
25.2218929,14.84,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
105.52127462,2.52,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
581.729006,6.647,186.7,2.74,0.2236,5765.0,3.837,2.005,KEPLER,CANDIDATE
420.92920358,17.3985,86013.0,62.76,1.033,6461.0,4.319,1.197,KEPLER,FALSE POSITIVE
393.946106,6.012,747.5,18.07,0.9691,4888.0,3.18,4.622,KEPLER,FALSE POSITIVE
194.896925,2.504,557.4,8.98,0.5298,5269.0,3.193,3.706,KEPLER,FALSE POSITIVE
56.001782,1.706,125.2,1.54,0.5045,6116.0,4.178,1.332,KEPLER,CANDIDATE
471.95076253,5.03,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
101.928291,2.171,243.5,1.7,0.1628,5489.0,4.339,1.11,KEPLER,FALSE POSITIVE
379.63135,16.78,1036.2,1.67,0.1257,4847.0,4.755,0.527,KEPLER,FALSE POSITIVE
69.932459,2.03,264.4,8.25,0.0356,5207.0,3.298,5.183,KEPLER,CANDIDATE
287.377314,18.821,4376.9,11.67,0.015,5548.0,3.964,1.793,KEPLER,CONFIRMED
535.93723,11.85,337.2,1.83,0.5968,6014.0,4.494,0.958,KEPLER,CANDIDATE
367.72767,3.104,926.0,1.96,0.2729,4869.0,4.648,0.657,KEPLER,FALSE POSITIVE
4.20601251,6.82,106.7,0.82,0.304,5514.0,4.518,0.79,KEPLER,FALSE POSITIVE
313.051405,10.969,594.9,2.91,0.2093,6218.0,4.322,1.185,KEPLER,CANDIDATE
4.18236124,6.70175,193980.0,69.37,0.809,6188.0,4.314,1.166,KEPLER,FALSE POSITIVE
18.9828305,6.303,49.1,0.72,0.021,5962.0,4.443,1.035,KEPLER,CANDIDATE
186.59466,16.57,685.0,2.66,0.1328,6163.0,4.461,1.013,KEPLER,FALSE POSITIVE
7.87173698,2.619,34.7,0.54,0.001,5428.0,4.404,0.94,KEPLER,FALSE POSITIVE
357.437578,15.903,272.3,3.13,0.1427,7610.0,4.127,1.862,KEPLER,CANDIDATE
215.634356,15.097,148.0,1.92,0.002,6163.0,4.06,1.568,KEPLER,CANDIDATE
30.928898,3.436,203.3,8.1,0.7846,5029.0,3.237,5.127,KEPLER,CANDIDATE
7.155547398,4.5711,2568.8,48.93,0.883,4992.0,2.947,8.052,KEPLER,FALSE POSITIVE
293.392635,3.661,518.8,6.84,0.1322,5203.0,3.489,3.055,KEPLER,CANDIDATE
63.024229,5.77,294.6,1.5,0.0223,5691.0,4.544,0.887,KEPLER,FALSE POSITIVE
506.771836,10.535,195.2,1.8,0.1643,6035.0,4.177,1.283,KEPLER,FALSE POSITIVE
5.43361347,1.0338,1421.0,2.09,0.234,3694.0,4.686,0.566,KEPLER,CANDIDATE
47.82278681,1.19,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,CANDIDATE
348.96347,13.84,585.2,2.04,0.6924,4823.0,4.564,0.792,KEPLER,CANDIDATE
57.1143966,2.182,268.8,1.82,0.1765,6136.0,4.378,1.106,KEPLER,FALSE POSITIVE
59.4037839,10.041,123.5,1.65,0.94,6373.0,4.256,1.209,KEPLER,CANDIDATE
485.91276,2.42,1368.0,3.61,0.598,5957.0,4.506,0.937,KEPLER,FALSE POSITIVE
20.5311708,5.67,284.6,1.39,0.547,5398.0,4.58,0.805,KEPLER,FALSE POSITIVE
2.31164074,2.317,488.7,39.73,0.252,4883.0,2.439,18.427,KEPLER,FALSE POSITIVE
43.581043,6.883,348.7,1.94,0.277,6225.0,4.45,1.031,KEPLER,CANDIDATE
327.063,8.06,1006.0,2.82,0.3983,5750.0,4.538,0.882,KEPLER,CANDIDATE
21.92866538,9.7526,22178.0,65.97,0.931,5001.0,3.469,3.028,KEPLER,FALSE POSITIVE
651.07431,5.603,153.7,1.55,0.0343,5696.0,4.218,1.261,KEPLER,CANDIDATE
49.1782244,5.8,449.0,1.79,0.315,5674.0,4.473,0.839,KEPLER,CANDIDATE
545.54618,6.944,177.7,2.01,0.4307,6432.0,4.145,1.476,KEPLER,FALSE POSITIVE
1.928420823,3.8253,191240.0,79.4,0.818,6615.0,4.257,1.326,KEPLER,FALSE POSITIVE
328.84846,5.45,901.0,2.23,0.5355,5382.0,4.603,0.724,KEPLER,FALSE POSITIVE
271.790292,2.944,318.4,2.38,0.0142,6484.0,4.258,1.32,KEPLER,CANDIDATE
125.95781975,8.63,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
3.5645249,2.062,53.9,0.6,0.188,5435.0,4.578,0.824,KEPLER,CANDIDATE
426.34444,14.139,90.2,1.33,0.032,6395.0,4.17,1.394,KEPLER,FALSE POSITIVE
48.2455501,1.375,60.5,0.64,0.3106,5441.0,4.481,0.827,KEPLER,CANDIDATE
256.846143,6.289,1706.0,46743.4,99.85,5208.0,3.321,4.329,KEPLER,FALSE POSITIVE
146.931518,23.78,257.0,2.89,0.99,6237.0,4.338,1.135,KEPLER,FALSE POSITIVE
377.311149,3.33,804.0,2.56,0.3818,5897.0,4.531,0.891,KEPLER,CANDIDATE
265.741374,18.078,273.4,3.24,0.652,6537.0,4.044,1.859,KEPLER,CANDIDATE
470.65357,3.458,985.0,2.99,0.1585,6039.0,4.493,0.951,KEPLER,CANDIDATE
309.19347,23.51,1445.0,3.07,0.1186,5504.0,4.572,0.819,KEPLER,FALSE POSITIVE
1.541530919,4.8691,213260.0,115.49,0.759,7631.0,4.059,1.937,KEPLER,FALSE POSITIVE
122.713036,3.999,290.7,1.79,0.5737,6244.0,4.46,1.009,KEPLER,FALSE POSITIVE
15.18575582,0.633,256.7,2.26,0.474,6311.0,4.207,1.339,KEPLER,CANDIDATE
25.50236699,1.8,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
290.625016,4.411,147.6,2.86,0.0854,5195.0,3.735,2.409,KEPLER,FALSE POSITIVE
2.945414866,2.702,968.7,38.32,0.002,4403.0,2.178,12.927,KEPLER,FALSE POSITIVE
59.14382117,1.74,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,CANDIDATE
232.822285,0.99,22617.0,48.88,1.2469,6106.0,4.487,0.966,KEPLER,FALSE POSITIVE
146.355097,5.034,820.0,0.82,0.0515,3401.0,4.964,0.29,KEPLER,FALSE POSITIVE
26.092284,6.623,122.4,1.35,0.068,6346.0,4.362,1.214,KEPLER,CANDIDATE
0.523493764,0.9015,54.0,1.82,0.083,6122.0,3.791,2.455,KEPLER,FALSE POSITIVE
514.14221,4.153,1491.0,2.98,0.1024,5524.0,4.579,0.78,KEPLER,FALSE POSITIVE
47.0628978,1.545,1647.0,4.1,0.819,5838.0,4.529,0.897,KEPLER,CANDIDATE
26.737139497,4.68919,53516.0,29.28,0.734,5794.0,4.317,1.155,KEPLER,FALSE POSITIVE
310.61299,2.562,920.0,3.04,0.1879,6063.0,4.47,1.001,KEPLER,FALSE POSITIVE
461.1417,3.875,382.0,7.1,0.0046,5071.0,3.222,3.698,KEPLER,FALSE POSITIVE
0.987069622,1.0092,384.8,2.43,0.2,6602.0,4.354,1.223,KEPLER,FALSE POSITIVE
329.71491,12.11,337.0,1.39,0.0651,5576.0,4.56,0.758,KEPLER,FALSE POSITIVE
100.345648,7.939,372.3,1.57,0.54,5180.0,4.548,0.8,KEPLER,CANDIDATE
111.187116,3.569,110.8,1.51,0.8164,5806.0,4.168,1.281,KEPLER,CANDIDATE
1.23708565,5.743,803.8,36.31,1.222,6556.0,4.243,1.324,KEPLER,FALSE POSITIVE
498.24938,8.73,522.6,14.02,0.1282,4949.0,3.136,6.334,KEPLER,FALSE POSITIVE
1.573020098,15.574,292.2,31.6,1.184,6770.0,4.232,1.449,KEPLER,FALSE POSITIVE
27.765596,19.49,147.6,1.2,0.069,5897.0,4.476,0.999,KEPLER,CANDIDATE
1.534679933,1.7237,456.6,18.39,0.108,4965.0,2.863,8.834,KEPLER,FALSE POSITIVE
71.59889,10.53,654.0,4.49,0.6496,6637.0,4.014,1.662,KEPLER,FALSE POSITIVE
367.6758,23.5,699.5,2.77,0.0213,6140.0,4.455,1.048,KEPLER,CANDIDATE
354.21154,18.594,821.3,8.41,0.2007,4842.0,3.562,3.035,KEPLER,CANDIDATE
171.028691,11.784,394.2,2.49,0.26,6123.0,4.332,1.252,KEPLER,CANDIDATE
624.90338,12.169,249.0,2.77,0.0703,7089.0,4.148,1.729,KEPLER,CANDIDATE
25.5338535,2.076,368.0,1.18,0.1577,4445.0,4.63,0.635,KEPLER,CANDIDATE
339.18998,5.117,822.0,2.75,0.2222,5544.0,4.402,0.966,KEPLER,CANDIDATE
77.66967809,3.01,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
2.976012511,6.52033,449090.0,79.99,0.444,6572.0,4.408,1.08,KEPLER,FALSE POSITIVE
349.73652,3.428,886.0,2.32,0.0074,5310.0,4.582,0.796,KEPLER,CANDIDATE
1.606003121,4.88602,402550.0,360.08,0.496,5297.0,2.909,5.059,KEPLER,FALSE POSITIVE
61.438007,3.861,253.0,14.79,0.754,5080.0,2.967,8.527,KEPLER,FALSE POSITIVE
436.18813,11.35,118.0,1.64,0.0998,6499.0,4.084,1.497,KEPLER,CANDIDATE
147.863607,1.948,560.0,2.03,0.2482,5485.0,4.556,0.867,KEPLER,FALSE POSITIVE
586.91711807,5.32,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
21.1579573,4.706,215.9,1.63,0.775,6063.0,4.476,1.012,KEPLER,CANDIDATE
19.545185,1.597,40.2,0.76,0.5474,6273.0,4.311,1.16,KEPLER,FALSE POSITIVE
215.044269,3.517,351.1,1.89,0.121,5651.0,4.374,1.02,KEPLER,FALSE POSITIVE
169.330666,2.6,532.7,16.68,0.5518,5106.0,3.006,7.052,KEPLER,CANDIDATE
1.174683069,2.5167,356.4,3.06,0.98,5974.0,4.332,1.143,KEPLER,FALSE POSITIVE
33.2948005,2.997,215.7,1.46,0.03,6217.0,4.472,0.989,KEPLER,FALSE POSITIVE
249.35154,13.76,1637.0,4.42,0.2745,5780.0,4.438,1.0,KEPLER,CANDIDATE
371.56492,14.736,375.5,1.89,0.2626,5735.0,4.351,0.972,KEPLER,CANDIDATE
546.53309,16.04,758.0,1.03,0.6074,3434.0,4.892,0.36,KEPLER,CANDIDATE
364.63189,22.93,302.8,2.06,0.4524,6446.0,4.381,1.155,KEPLER,CANDIDATE
330.738115,4.998,333.3,4.42,0.154,5458.0,3.755,2.453,KEPLER,CANDIDATE
78.876125,4.912,472.3,2.03,0.2209,6046.0,4.509,0.927,KEPLER,CANDIDATE
476.39752,12.13,287.8,1.82,0.2293,6300.0,4.401,1.064,KEPLER,FALSE POSITIVE
231.364508,4.747,1488.0,2.45,0.6598,4691.0,4.673,0.604,KEPLER,FALSE POSITIVE
106.779168,1.905,163.0,1.94,0.0246,7158.0,4.21,1.494,KEPLER,FALSE POSITIVE
444.04257,10.9,417.4,1.48,0.062,5776.0,4.622,0.726,KEPLER,CANDIDATE
12.5748872,3.549,731.0,1.03,0.035,3552.0,4.867,0.387,KEPLER,FALSE POSITIVE
484.172005,4.566,518.2,2.38,0.3737,5858.0,4.456,1.04,KEPLER,FALSE POSITIVE
277.77499,7.07,1078.0,2.48,0.6035,4949.0,4.561,0.73,KEPLER,FALSE POSITIVE
561.08191,14.94,229.1,1.93,0.4298,6014.0,4.264,1.258,KEPLER,FALSE POSITIVE
211.330867,4.66,531.0,2.09,0.055,5941.0,4.519,0.911,KEPLER,CANDIDATE
28.615014,24.74,70.5,1.69,0.505,5562.0,3.925,1.987,KEPLER,FALSE POSITIVE
105.5904748,2.188,292.4,8.16,0.743,4869.0,3.193,4.383,KEPLER,CANDIDATE
3.017155419,13.3898,1381.8,38.71,1.231,5893.0,4.175,1.302,KEPLER,FALSE POSITIVE
94.818136,83.31,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
52.6727624,3.039,248.0,1.64,0.1764,6184.0,4.448,1.038,KEPLER,FALSE POSITIVE
34.4886903,1.22,59.9,0.71,0.5544,5629.0,4.487,0.886,KEPLER,FALSE POSITIVE
2.6228301,7.29719,409710.0,70.62,0.488,6233.0,4.472,0.988,KEPLER,FALSE POSITIVE
222.068928,1.938,643.0,29.97,0.1522,5221.0,2.766,12.042,KEPLER,FALSE POSITIVE
0.56493398,2.4385,2067.0,30.51,1.26,5808.0,4.402,0.898,KEPLER,FALSE POSITIVE
246.12174,18.0,6847.0,7233.87,67.193,5780.0,4.438,1.0,KEPLER,FALSE POSITIVE
159.05846,10.08,194.3,1.54,0.7004,6365.0,4.411,1.033,KEPLER,FALSE POSITIVE
550.86514,14.548,346.5,2.06,0.027,5912.0,4.367,1.115,KEPLER,CANDIDATE
380.39474,10.775,603.0,1.84,0.1094,5772.0,4.608,0.745,KEPLER,CANDIDATE
419.21314,6.385,2084.0,5.06,0.9597,5780.0,4.438,1.0,KEPLER,FALSE POSITIVE
350.98474,14.49,600.0,1.97,0.0886,5473.0,4.537,0.816,KEPLER,FALSE POSITIVE
298.4688,3.748,315.4,11.33,0.1765,5189.0,3.12,6.491,KEPLER,FALSE POSITIVE
12.5747207,2.896,323.3,1.45,0.588,5654.0,4.59,0.774,KEPLER,CANDIDATE
43.22793081,1.39,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
528.10984,18.01,89.8,0.77,0.2535,5618.0,4.566,0.811,KEPLER,FALSE POSITIVE
63.12379762,1.87,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
358.54455552,11.46,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
119.669671,20.67,421.9,2.21,0.332,6382.0,4.432,1.059,KEPLER,FALSE POSITIVE
598.31791,16.07,283.2,1.27,0.5712,5216.0,4.613,0.735,KEPLER,FALSE POSITIVE
33.3726538,3.663,618.4,1.95,0.038,5504.0,4.583,0.796,KEPLER,CANDIDATE
18.40783671,1.55,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
143.163697,4.854,390.3,20.03,0.9527,5145.0,3.05,7.653,KEPLER,CANDIDATE
250.4858,12.72,674.6,2.1,0.3157,5377.0,4.581,0.814,KEPLER,FALSE POSITIVE
401.38712,32.21,166.2,2.04,0.666,5858.0,4.12,1.498,KEPLER,FALSE POSITIVE
49.312677,4.057,1713.0,2.84,0.5998,4541.0,4.608,0.666,KEPLER,FALSE POSITIVE
288.94276,11.43,160.6,1.05,0.2515,5786.0,4.463,0.827,KEPLER,FALSE POSITIVE
273.6857427,8.3881,15350.0,37.15,1.006,6033.0,4.071,1.65,KEPLER,FALSE POSITIVE
28.1117095,1.689,119.4,1.19,0.1158,5780.0,4.438,1.0,KEPLER,FALSE POSITIVE
17.745456135,4.0678,80258.0,116.14,1.049,6337.0,3.826,2.216,KEPLER,FALSE POSITIVE
603.3102,8.025,517.9,2.6,0.3142,6446.0,4.391,1.125,KEPLER,FALSE POSITIVE
7.20281185,2.8305,1832.6,3.06,0.028,5388.0,4.56,0.717,KEPLER,CONFIRMED
36.4772788,2.092,463.0,1.65,0.5298,4910.0,4.545,0.755,KEPLER,FALSE POSITIVE
282.0309,14.69,782.0,3.22,0.3315,6343.0,4.411,1.137,KEPLER,CANDIDATE
179.25465,22.35,272.4,1.35,0.1755,5692.0,4.496,0.82,KEPLER,CANDIDATE
65.752109,6.854,382.5,2.0,0.109,5816.0,4.432,1.03,KEPLER,CANDIDATE
